STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
726400,14839, 20011224,   20.9,24,   13.0,24, 1009.9,24, 9999.9, 0,   7.9,24,  13.4,24,  19.0,  23.9,   24.1*,  17.6*, 0.00G,999.9, 001000,
726400,14839, 20011225,   17.0,24,    7.3,24, 1015.5,24, 9999.9, 0,   9.9,24,   9.3,24,  14.0,  21.0,   24.1*,  10.9*, 0.03C,999.9, 001000,
726400,14839, 20011226,   14.7,24,    7.5,24, 1010.5,24, 9999.9, 0,   9.4,24,   8.2,24,  13.0,  18.1,   18.0*,  10.4*, 0.00H,999.9, 001000,
726400,14839, 20011227,   19.6,24,   13.0,24, 1003.4,23, 9999.9, 0,   8.8,24,  10.1,24,  13.0,  19.0,   25.0*,  12.0*, 0.03D,  2.0, 001000,
726400,14839, 20011228,   20.5,24,   13.1,24, 1002.3,24, 9999.9, 0,   8.6,24,   7.7,24,  15.9,  22.0,   25.0*,  16.0*, 0.00D,  1.2, 001000,
726400,14839, 20011229,   13.8,24,    5.3,24, 1013.2,24, 9999.9, 0,   9.7,24,  11.4,24,  15.0,  21.0,   21.9*,   9.0*, 0.03A,  1.2, 000000,
726400,14839, 20011230,   11.3,24,    2.7,24, 1020.4,24, 9999.9, 0,   9.7,24,  11.6,24,  15.9,  21.0,   17.1*,   6.8*, 0.00H,999.9, 001000,
726400,14839, 20011231,   12.8,24,    2.7,24, 1021.1,24, 9999.9, 0,   9.9,24,  10.0,24,  14.0,  16.9,   19.9*,   7.0*, 0.00I,999.9, 000000,
726400,14839, 20020101,   16.5,24,    2.5,24, 1025.0,24, 9999.9, 0,   9.9,24,   6.2,24,  10.1, 999.9,   27.0*,   8.1*, 0.00I,999.9, 000000,
726400,14839, 20020102,   20.7,24,   11.3,24, 1030.6,24, 9999.9, 0,   9.9,24,   6.0,24,   8.9, 999.9,   30.0*,  10.9*, 0.00I,999.9, 000000,
726400,14839, 20020103,   19.2,24,    9.6,24, 1025.5,24, 9999.9, 0,   9.9,24,   7.5,24,  11.1, 999.9,   30.0*,  12.0*, 0.00I,999.9, 000000,
726400,14839, 20020104,   24.2,24,   14.0,24, 1017.2,24, 9999.9, 0,   9.9,24,  12.5,24,  19.0,  25.1,   33.1*,  12.9*, 0.00I,999.9, 000000,
726400,14839, 20020105,   32.4,24,   24.1,24, 1012.6,24, 9999.9, 0,   9.0,24,   7.0,24,  10.1, 999.9,   36.0*,  19.0*, 0.00I,999.9, 000000,
726400,14839, 20020106,   32.4,24,   23.7,24, 1012.2,23, 9999.9, 0,   9.2,24,   8.3,24,  13.0,  16.9,   36.0*,  28.0*, 0.00I,999.9, 000000,
726400,14839, 20020107,   21.9,24,   10.2,24, 1019.4,24, 9999.9, 0,   9.8,24,   9.0,24,  13.0,  19.0,   34.0*,  17.1*, 0.00H,999.9, 001000,
726400,14839, 20020108,   28.1,24,   16.0,24, 1009.8,24, 9999.9, 0,   9.9,24,  11.2,24,  17.1,  20.0,   41.0*,  17.1*, 0.00I,999.9, 000000,
726400,14839, 20020109,   45.1,24,   31.7,24, 1000.5,24, 9999.9, 0,   9.9,24,  13.2,24,  21.0,  23.9,   54.0*,  37.0*, 0.00I,999.9, 000000,
726400,14839, 20020110,   41.0,24,   30.5,24, 1009.5,24, 9999.9, 0,   9.9,24,   8.2,24,  13.0,  19.0,   54.0*,  28.9*, 0.00I,999.9, 000000,
726400,14839, 20020111,   37.0,24,   26.4,24, 1015.1,24, 9999.9, 0,   9.8,24,  11.1,24,  18.1,  20.0,   44.1*,  29.1*, 0.00H,999.9, 010000,
726400,14839, 20020112,   35.2,24,   26.2,24, 1008.0,24, 9999.9, 0,   9.6,24,  10.1,24,  15.0,  20.0,   43.0*,  33.1*, 0.00H,999.9, 101000,
726400,14839, 20020113,   31.0,24,   22.1,24, 1007.5,24, 9999.9, 0,   9.9,24,   7.3,24,  19.0,  28.0,   36.0*,  25.0*, 0.00I,999.9, 000000,
726400,14839, 20020114,   36.7,24,   31.7,24, 1003.7,24, 9999.9, 0,   7.1,24,   7.4,24,  12.0, 999.9,   41.0*,  26.2*, 0.07G,999.9, 111000,
726400,14839, 20020115,   31.8,24,   28.3,24, 1012.5,24, 9999.9, 0,   5.7,24,   7.2,24,  12.0, 999.9,   41.0*,  28.9*, 0.12G,  1.2, 101000,
726400,14839, 20020116,   27.7,24,   22.5,24, 1020.4,21, 9999.9, 0,   6.6,24,   5.5,24,  10.1, 999.9,   34.0*,  25.0*, 0.00G,  3.1, 001000,
726400,14839, 20020117,   21.5,24,   14.6,24, 1017.7,24, 9999.9, 0,   8.3,24,   9.3,24,  15.0,  21.0,   30.0*,  12.9*, 0.22G,  3.1, 001000,
726400,14839, 20020118,   14.7,24,    6.8,24, 1022.7,24, 9999.9, 0,   9.4,24,   7.5,24,  15.0, 999.9,   25.0*,  10.9*, 0.00G,  2.0, 000000,
726400,14839, 20020119,   14.0,24,    5.1,24, 1018.3,24, 9999.9, 0,  10.0,24,   7.1,24,  14.0,  18.1,   27.0*,   7.0*, 0.00I,  2.0, 000000,
726400,14839, 20020120,   25.7,24,   20.9,24, 1012.5,24, 9999.9, 0,   6.8,24,   9.9,24,  17.1,  20.0,   32.0*,   7.0*, 0.00I,  2.0, 100000,
726400,14839, 20020121,   30.4,24,   23.6,24, 1007.3,24, 9999.9, 0,   8.6,24,   9.8,24,  17.1,  22.9,   46.9*,  21.9*, 0.00I,  2.0, 100000,
726400,14839, 20020122,   34.8,24,   23.4,24, 1014.6,24, 9999.9, 0,   9.6,24,  10.5,24,  15.0,  22.0,   50.0*,  25.0*, 0.00I,  1.2, 000000,
726400,14839, 20020123,   40.1,24,   31.1,24, 1007.9,24, 9999.9, 0,   8.6,24,   9.7,24,  17.1,  22.0,   50.0*,  28.2*, 0.00I,  1.2, 100000,
726400,14839, 20020124,   34.2,24,   24.8,24, 1014.4,24, 9999.9, 0,   9.7,24,   7.9,24,  11.1, 999.9,   44.1*,  32.0*, 0.00I,999.9, 000000,
726400,14839, 20020125,   35.8,24,   20.9,24, 1015.0,24, 9999.9, 0,   9.8,24,  12.7,24,  21.0,  34.0,   50.0*,  28.0*, 0.00I,999.9, 000000,
726400,14839, 20020126,   41.5,24,   23.2,24, 1013.5,24, 9999.9, 0,   9.9,24,  12.5,24,  17.1,  22.9,   50.0*,  29.1*, 0.00I,999.9, 000000,
726400,14839, 20020127,   44.6,24,   29.0,24, 1011.9,24, 9999.9, 0,   9.9,24,  12.8,24,  19.0,  23.9,   55.0*,  35.1*, 0.00I,999.9, 000000,
726400,14839, 20020128,   40.7,24,   33.1,24, 1012.1,23, 9999.9, 0,   9.3,24,   9.1,24,  14.0,  21.0,   55.0*,  35.1*, 0.00I,999.9, 100000,
726400,14839, 20020129,   29.8,24,   25.8,24, 1015.7,23, 9999.9, 0,  10.0,24,  11.3,24,  18.1,  22.0,   35.1*,  26.6*, 0.00I,999.9, 000000,
726400,14839, 20020130,   28.0,24,   23.6,24, 1022.8,24, 9999.9, 0,   9.9,24,   8.2,24,  13.0, 999.9,   30.9*,  26.1*, 0.00H,999.9, 001000,
726400,14839, 20020131,   30.5,24,   28.5,24, 1021.3,20, 9999.9, 0,   3.0,24,  13.4,24,  19.0,  25.1,   33.8*,  28.4*, 0.14G,  3.9, 111000,
726400,14839, 20020201,   30.2,24,   24.9,24, 1014.7,21, 9999.9, 0,   6.3,24,  12.0,24,  18.1,  23.9,   33.8*,  23.0*, 0.16G,  2.0, 111000,
726400,14839, 20020202,   23.4,24,   15.7,24, 1028.5,24, 9999.9, 0,   9.4,24,   8.0,24,  15.9,  19.0,   32.0*,  12.9*, 0.00G,  2.0, 100000,
726400,14839, 20020203,   31.3,24,   22.7,24, 1017.5,24, 9999.9, 0,   9.3,24,  11.7,24,  19.0,  28.0,   37.0*,  15.1*, 0.00A,  2.0, 100000,
726400,14839, 20020204,   18.4,24,    5.1,24, 1027.3,24, 9999.9, 0,   9.9,24,  12.0,24,  19.0,  25.1,   37.0*,  12.0*, 0.03A,  2.0, 000000,
726400,14839, 20020205,   20.0,24,    8.3,24, 1029.0,24, 9999.9, 0,   9.9,24,   9.8,24,  15.9,  22.0,   32.0*,  12.0*, 0.00I,  2.0, 000000,
726400,14839, 20020206,   27.0,24,   20.0,24, 1021.4,24, 9999.9, 0,   6.3,24,   9.0,24,  15.0,  22.9,   41.0*,  12.9*, 0.00I,  2.0, 100000,
726400,14839, 20020207,   34.7,24,   24.3,24, 1014.3,24, 9999.9, 0,   7.6,24,  11.3,24,  15.0,  21.0,   46.9*,  19.9*, 0.00I,  1.2, 100000,
726400,14839, 20020208,   35.8,24,   26.7,24, 1015.9,24, 9999.9, 0,   7.7,24,   8.3,24,  15.0, 999.9,   50.0*,  28.0*, 0.00I,  1.2, 100000,
726400,14839, 20020209,   36.9,24,   33.5,24, 1018.6,22, 9999.9, 0,   4.8,24,   6.9,24,  15.0, 999.9,   50.0*,  30.0*, 0.00I,999.9, 100000,
726400,14839, 20020210,   36.5,24,   32.0,24, 1016.9,21, 9999.9, 0,   5.3,24,  12.1,24,  21.0,  33.0,   44.1*,  30.2*, 0.31G,999.9, 111000,
726400,14839, 20020211,   25.7,24,   14.6,24, 1025.3,24, 9999.9, 0,   9.9,24,  10.2,24,  19.0,  23.9,   33.8*,  17.6*, 0.06G,999.9, 000000,
726400,14839, 20020212,   36.8,24,   23.1,24, 1008.9,24, 9999.9, 0,   9.7,24,  17.7,24,  22.0,  33.0,   39.9*,  33.1*, 0.00G,999.9, 001000,
726400,14839, 20020213,   25.3,24,    8.7,24, 1025.4,24, 9999.9, 0,   9.9,24,  10.1,24,  17.1,  22.0,   41.0*,  17.1*, 0.03A,999.9, 000000,
726400,14839, 20020214,   34.9,24,   21.1,24, 1019.2,24, 9999.9, 0,   9.9,24,  16.5,24,  25.1,  30.9,   45.0*,  17.1*, 0.00I,999.9, 000000,
726400,14839, 20020215,   38.5,24,   26.3,24, 1009.8,24, 9999.9, 0,   9.8,24,  13.5,24,  19.0,  27.0,   45.0*,  30.2*, 0.00I,999.9, 000000,
726400,14839, 20020216,   36.9,24,   26.0,24, 1010.0,24, 9999.9, 0,   9.8,24,  11.1,24,  17.1,  23.9,   41.0*,  34.0*, 0.00H,999.9, 010000,
726400,14839, 20020217,   30.9,24,   19.5,24, 1021.6,24, 9999.9, 0,   9.9,24,   8.3,24,  13.0,  19.0,   41.0*,  25.0*, 0.00H,999.9, 001000,
726400,14839, 20020218,   34.0,24,   23.0,24, 1021.3,24, 9999.9, 0,   9.9,24,  10.5,24,  21.0,  26.0,   51.1*,  26.1*, 0.00A,999.9, 000000,
726400,14839, 20020219,   41.7,24,   34.1,24, 1012.1,23, 9999.9, 0,   6.6,24,   7.9,24,  15.0, 999.9,   51.1*,  27.1*, 0.27G,999.9, 110000,
726400,14839, 20020220,   43.0,24,   42.3,24,  998.4,19, 9999.9, 0,   2.8,24,   5.8,24,  14.0,  21.0,   53.1*,  37.0*, 0.19G,999.9, 110000,
726400,14839, 20020221,   31.2,24,   27.2,24, 1009.0,22, 9999.9, 0,   6.2,24,  11.4,24,  15.0,  22.0,   37.0*,  28.4*, 0.19G,999.9, 111000,
726400,14839, 20020222,   27.7,24,   15.4,24, 1023.5,24, 9999.9, 0,   9.9,24,   8.2,24,  15.0,  20.0,   35.1*,  19.9*, 0.01G,999.9, 000000,
726400,14839, 20020223,   32.1,24,   23.0,24, 1019.3,24, 9999.9, 0,   9.9,24,   7.5,24,  15.0,  19.0,   43.0*,  21.0*, 0.00G,999.9, 000000,
726400,14839, 20020224,   43.5,24,   31.6,24, 1012.6,24, 9999.9, 0,   9.9,24,   9.5,24,  12.0, 999.9,   55.0*,  25.2*, 0.00I,999.9, 000000,
726400,14839, 20020225,   41.4,24,   30.5,24, 1011.3,24, 9999.9, 0,   9.6,24,  11.5,24,  17.1,  22.0,   55.0*,  33.1*, 0.00H,999.9, 101000,
726400,14839, 20020226,   26.7,24,   19.4,24, 1013.2,23, 9999.9, 0,   6.5,24,  12.0,24,  15.0,  21.0,   33.1*,  21.2*, 0.00D,999.9, 001000,
726400,14839, 20020227,   21.6,24,   12.7,24, 1014.0,23, 9999.9, 0,   8.2,24,  12.1,24,  15.9,  22.0,   28.9*,  18.0*, 0.03D,  1.2, 101000,
726400,14839, 20020228,   22.7,24,   11.4,24, 1016.3,24, 9999.9, 0,   9.8,24,  10.0,24,  17.1,  25.1,   28.9*,  15.8*, 0.00H,999.9, 001000,
726400,14839, 20020301,   24.1,24,   11.0,24, 1024.6,24, 9999.9, 0,   9.9,24,   6.5,24,  10.1, 999.9,   30.0*,  16.0*, 0.03B,999.9, 001000,
726400,14839, 20020302,   30.5,24,   28.1,24, 1017.4,19, 9999.9, 0,   3.0,24,   9.6,24,  15.9, 999.9,   34.0*,  19.0*, 0.12G,  5.9, 111000,
726400,14839, 20020303,   16.8,24,    8.9,24, 1013.4,19, 9999.9, 0,   5.9,24,  15.0,24,  19.0,  25.1,   24.8*,  10.4*, 0.31G,  7.9, 101000,
726400,14839, 20020304,    4.2,24,   -6.8,24, 1021.4,24, 9999.9, 0,   9.6,24,   9.7,24,  15.0,  21.0,   18.0*,  -6.0*, 0.00G,  7.9, 001000,
726400,14839, 20020305,   14.0,24,   10.0,24, 1021.7,23, 9999.9, 0,   6.2,24,   5.4,24,  13.0, 999.9,   25.0*,  -5.1*, 0.03D,  7.9, 101000,
726400,14839, 20020306,   29.1,24,   26.8,24, 1019.2,23, 9999.9, 0,   5.2,24,   5.8,24,  12.0, 999.9,   33.8*,  23.0*, 0.03A,  7.1, 100000,
726400,14839, 20020307,   30.6,24,   26.5,24, 1023.6,23, 9999.9, 0,   9.4,24,  11.5,24,  14.0, 999.9,   33.1*,  26.1*, 0.00I,  7.1, 000000,
726400,14839, 20020308,   41.8,24,   39.1,24, 1013.9,23, 9999.9, 0,   6.4,24,  10.3,24,  15.0,  20.0,   55.0*,  30.0*, 0.04G,  3.1, 110010,
726400,14839, 20020309,   42.5,24,   38.6,24, 1004.9,15, 9999.9, 0,   6.5,24,  13.2,24,  29.9,  40.0,   59.0*,  24.1*, 0.18G,999.9, 111010,
726400,14839, 20020310,   19.4,24,    2.8,24, 1025.2,24, 9999.9, 0,   9.9,24,  19.6,24,  25.1,  36.9,   26.6*,  12.0*, 0.11G,999.9, 001000,
726400,14839, 20020311,   30.4,24,   14.6,24, 1024.5,24, 9999.9, 0,   9.9,24,   9.3,24,  18.1,  26.0,   45.0*,  12.9*, 0.00G,999.9, 000000,
726400,14839, 20020312,   36.2,24,   28.6,24, 1016.6,24, 9999.9, 0,   8.4,24,   5.2,24,  11.1, 999.9,   45.0*,  24.1*, 0.00I,999.9, 100000,
726400,14839, 20020313,   43.8,24,   34.4,24, 1009.6,24, 9999.9, 0,   8.3,24,  10.1,24,  14.0, 999.9,   55.9*,  24.3*, 0.00I,999.9, 100000,
726400,14839, 20020314,   38.8,24,   32.0,24, 1013.2,24, 9999.9, 0,   9.8,24,  12.6,24,  17.1,  22.0,   55.9*,  34.0*, 0.00I,999.9, 000000,
726400,14839, 20020315,   38.3,24,   31.1,24, 1006.8,24, 9999.9, 0,   8.6,24,  11.6,24,  20.0,  28.9,   43.0*,  34.0*, 0.00I,999.9, 100000,
726400,14839, 20020316,   33.0,24,   23.6,24, 1025.4,24, 9999.9, 0,   9.9,24,  11.4,24,  15.9,  22.0,   36.0*,  28.4*, 0.00H,999.9, 001000,
726400,14839, 20020317,   33.4,24,   26.4,24, 1025.1,21, 9999.9, 0,   9.0,24,  11.5,24,  15.9, 999.9,   37.9*,  28.9*, 0.00H,999.9, 111000,
726400,14839, 20020318,   35.8,24,   30.6,24, 1022.2,24, 9999.9, 0,   8.2,24,   6.3,24,  10.1, 999.9,   39.9*,  32.0*, 0.03B,999.9, 111000,
726400,14839, 20020319,   35.2,24,   31.4,24, 1024.4,24, 9999.9, 0,   7.3,24,   7.0,24,  15.0, 999.9,   43.0*,  30.0*, 0.00I,999.9, 100000,
726400,14839, 20020320,   36.6,24,   33.3,24, 1019.8,24, 9999.9, 0,   7.3,24,   8.4,24,  13.0,  19.0,   43.0*,  30.2*, 0.09G,999.9, 110000,
726400,14839, 20020321,   26.4,24,   16.6,24, 1024.7,21, 9999.9, 0,   7.6,24,  15.0,24,  22.9,  32.1,   41.0*,  17.6*, 0.01G,999.9, 111000,
726400,14839, 20020322,   20.3,24,    4.4,24, 1026.2,24, 9999.9, 0,  10.0,24,  13.7,24,  19.0,  26.0,   33.8*,  12.2*, 0.00G,999.9, 000000,
726400,14839, 20020323,   33.9,24,   10.6,24, 1015.5,24, 9999.9, 0,   9.9,24,  11.7,24,  15.0,  21.0,   44.1*,  12.9*, 0.00I,999.9, 000000,
726400,14839, 20020324,   32.4,24,   20.5,24, 1018.7,24, 9999.9, 0,   9.9,24,   8.7,24,  22.0,  27.0,   44.1*,  26.1*, 0.00I,999.9, 000000,
726400,14839, 20020325,   23.7,24,   13.5,24, 1028.2,24, 9999.9, 0,   9.9,24,  17.9,24,  22.9,  30.9,   28.9*,  19.4*, 0.00H,999.9, 001000,
726400,14839, 20020326,   29.6,24,   19.6,24, 1024.9,24, 9999.9, 0,   9.9,24,  13.0,24,  21.0,  23.9,   35.1*,  19.9*, 0.00I,999.9, 000000,
726400,14839, 20020327,   33.0,24,   19.9,24, 1023.7,24, 9999.9, 0,   9.9,24,   6.1,24,  15.9,  18.1,   44.1*,  21.9*, 0.00I,999.9, 000000,
726400,14839, 20020328,   38.1,24,   27.1,24, 1015.4,24, 9999.9, 0,   8.9,24,  10.6,24,  15.9,  20.0,   48.0*,  22.1*, 0.04B,999.9, 010000,
726400,14839, 20020329,   40.7,24,   37.9,24, 1009.1,18, 9999.9, 0,   4.8,24,   5.6,24,  12.0, 999.9,   48.0*,  31.1*, 0.16C,999.9, 110000,
726400,14839, 20020330,   42.1,24,   28.0,24, 1011.3,24, 9999.9, 0,   9.2,24,  10.8,24,  19.0,  28.0,   51.1*,  35.1*, 0.00A,999.9, 100000,
726400,14839, 20020331,   39.5,24,   22.9,24, 1016.3,23, 9999.9, 0,   9.5,24,   8.6,24,  14.0,  20.0,   51.1*,  28.0*, 0.04B,999.9, 011000,
726400,14839, 20020401,   34.6,24,   20.6,24, 1016.2,24, 9999.9, 0,   8.8,24,   7.6,24,  13.0,  19.0,   43.0*,  30.2*, 0.11A,999.9, 001000,
726400,14839, 20020402,   34.4,24,   33.2,24, 1010.2,20, 9999.9, 0,   3.0,24,   9.2,24,  14.0, 999.9,   36.0*,  30.2*, 0.23G,  1.2, 111000,
726400,14839, 20020403,   33.1,24,   25.8,24, 1022.2,24, 9999.9, 0,   9.4,24,   9.0,24,  15.0,  20.0,   37.9*,  28.9*, 0.11G,999.9, 101000,
726400,14839, 20020404,   30.8,24,   20.4,24, 1030.7,24, 9999.9, 0,   9.6,24,   6.5,24,  10.1, 999.9,   37.9*,  27.0*, 0.00G,999.9, 001000,
726400,14839, 20020405,   32.2,24,   17.7,24, 1030.0,24, 9999.9, 0,   9.9,24,   6.5,24,  11.1,  15.9,   39.9*,  26.1*, 0.03A,999.9, 000000,
726400,14839, 20020406,   32.6,24,   20.0,24, 1030.3,24, 9999.9, 0,   9.9,24,   7.3,24,  17.1, 999.9,   37.9*,  24.8*, 0.00I,999.9, 000000,
726400,14839, 20020407,   37.1,24,   28.4,24, 1019.0,24, 9999.9, 0,   7.4,24,  11.3,24,  17.1,  18.1,   42.8*,  34.0*, 0.01G,999.9, 110000,
726400,14839, 20020408,   45.0,24,   44.1,24, 1011.7,17, 9999.9, 0,   2.2,24,   5.5,24,  10.1, 999.9,   48.2*,  42.1*, 0.59G,999.9, 110000,
726400,14839, 20020409,   41.8,24,   37.7,24, 1019.1,22, 9999.9, 0,   7.9,24,   9.1,24,  15.0,  18.1,   48.0*,  39.0*, 1.27G,999.9, 110000,
726400,14839, 20020410,   43.4,24,   35.8,24, 1028.6,24, 9999.9, 0,   8.1,24,   9.1,24,  15.0,  19.0,   57.0*,  35.1*, 0.00G,999.9, 100000,
726400,14839, 20020411,   57.0,24,   39.6,24, 1020.6,24, 9999.9, 0,   9.9,24,  11.3,24,  19.0,  22.0,   72.0*,  35.1*, 0.00I,999.9, 000000,
726400,14839, 20020412,   58.0,24,   46.8,24, 1015.5,21, 9999.9, 0,  10.0,24,   8.9,24,  13.0, 999.9,   72.0*,  44.1*, 0.00H,999.9, 010000,
726400,14839, 20020413,   46.1,24,   41.7,24, 1021.3,24, 9999.9, 0,   8.6,24,   4.6,24,  10.1, 999.9,   64.0*,  39.9*, 0.00I,999.9, 100000,
726400,14839, 20020414,   52.8,24,   45.2,24, 1012.1,20, 9999.9, 0,   6.5,24,   7.1,24,  14.0, 999.9,   70.0*,  39.9*, 0.01A,999.9, 110010,
726400,14839, 20020415,   68.8,24,   55.0,24, 1005.8,24, 9999.9, 0,   9.6,24,   8.9,24,  17.1,  27.0,   88.0*,  42.1*, 0.15G,999.9, 010000,
726400,14839, 20020416,   76.7,24,   59.2,24, 1009.2,24, 9999.9, 0,   9.9,24,  13.5,24,  22.0,  29.9,   88.0*,  57.9*, 0.00G,999.9, 000000,
726400,14839, 20020417,   75.9,24,   55.6,24, 1011.8,24, 9999.9, 0,   9.9,24,  13.5,24,  22.0,  27.0,   86.0*,  66.9*, 0.00H,999.9, 010000,
726400,14839, 20020418,   67.1,24,   52.1,24, 1012.6,23, 9999.9, 0,   8.4,24,   7.8,24,  25.1,  39.0,   88.0*,  48.0*, 0.24A,999.9, 110010,
726400,14839, 20020419,   58.1,24,   49.4,24, 1013.9,24, 9999.9, 0,   9.9,24,  12.2,24,  19.0,  25.1,   88.0*,  41.0*, 0.14A,999.9, 010010,
726400,14839, 20020420,   40.7,24,   30.1,24, 1022.1,24, 9999.9, 0,   9.9,24,  16.0,24,  20.0,  28.0,   43.0*,  37.0*, 0.00B,999.9, 000000,
726400,14839, 20020421,   37.2,24,   31.0,24, 1018.3,22, 9999.9, 0,   8.1,24,  15.0,24,  21.0,  26.0,   44.1*,  34.0*, 0.02G,999.9, 111000,
726400,14839, 20020422,   35.4,24,   31.5,24, 1016.9,24, 9999.9, 0,   6.7,24,   8.7,24,  15.9,  21.0,   39.9*,  33.1*, 0.30G,999.9, 111000,
726400,14839, 20020423,   38.1,24,   31.3,24, 1022.7,24, 9999.9, 0,   8.4,24,   6.2,24,  15.9, 999.9,   46.9*,  26.1*, 0.00G,999.9, 100000,
726400,14839, 20020424,   53.6,24,   42.6,24, 1012.8,24, 9999.9, 0,   9.3,24,  11.2,24,  22.9,  32.1,   69.1*,  43.0*, 0.03A,999.9, 010000,
726400,14839, 20020425,   45.2,24,   24.8,24, 1016.0,24, 9999.9, 0,   9.8,24,  16.2,24,  25.1,  33.0,   52.0*,  37.0*, 0.01A,999.9, 010000,
726400,14839, 20020426,   41.5,24,   24.3,24, 1024.8,24, 9999.9, 0,   9.9,24,   8.6,24,  15.9,  22.9,   53.1*,  34.0*, 0.00I,999.9, 000000,
726400,14839, 20020427,   40.2,24,   31.2,24, 1023.7,22, 9999.9, 0,   8.2,24,  11.1,24,  22.0,  28.9,   45.0*,  34.0*, 0.28B,999.9, 110000,
726400,14839, 20020428,   41.9,24,   39.5,24, 1004.2,19, 9999.9, 0,   4.1,24,  12.2,24,  20.0,  25.1,   45.0*,  37.0*, 0.14C,999.9, 110010,
726400,14839, 20020429,   45.3,24,   35.5,24, 1014.5,24, 9999.9, 0,   9.8,24,   7.7,24,  13.0,  16.9,   60.8*,  39.0*, 0.00I,999.9, 000000,
726400,14839, 20020430,   53.2,24,   29.1,24, 1011.2,24, 9999.9, 0,   9.9,24,   8.1,24,  13.0, 999.9,   60.1*,  37.9*, 0.00A,999.9, 000000,
726400,14839, 20020501,   49.6,24,   34.1,24, 1009.2,24, 9999.9, 0,   9.9,24,   6.7,24,  14.0, 999.9,   57.0*,  42.8*, 0.01G,999.9, 010000,
726400,14839, 20020502,   44.4,24,   33.9,24, 1005.2,22, 9999.9, 0,   8.4,24,  12.8,24,  17.1,  26.0,   57.0*,  41.0*, 0.48G,999.9, 110000,
726400,14839, 20020503,   43.3,24,   26.2,24, 1016.9,24, 9999.9, 0,   9.9,24,   8.3,24,  15.0,  21.0,   52.0*,  35.1*, 0.00G,999.9, 010000,
726400,14839, 20020504,   46.0,24,   30.1,24, 1021.8,24, 9999.9, 0,   9.9,24,   6.5,24,  17.1,  18.1,   62.1*,  30.9*, 0.00I,999.9, 000000,
726400,14839, 20020505,   50.4,24,   38.5,24, 1021.0,24, 9999.9, 0,  10.0,24,   8.8,24,  15.9, 999.9,   62.1*,  31.1*, 0.00I,999.9, 000000,
726400,14839, 20020506,   61.1,24,   52.6,24, 1011.6,24, 9999.9, 0,   9.8,24,   9.2,24,  13.0,  19.0,   75.0*,  43.0*, 0.03G,999.9, 010000,
726400,14839, 20020507,   53.7,24,   47.6,24, 1015.8,20, 9999.9, 0,   7.7,24,  12.0,24,  20.0,  27.0,   75.0*,  44.1*, 0.00G,999.9, 110010,
726400,14839, 20020508,   46.0,24,   42.0,24, 1015.9,23, 9999.9, 0,   7.9,24,  11.5,24,  15.9,  22.0,   50.0*,  42.1*, 0.03A,999.9, 110000,
726400,14839, 20020509,   53.8,24,   44.4,24, 1005.2,23, 9999.9, 0,   5.1,24,  13.0,24,  24.1,  34.0,   60.1*,  43.0*, 0.41G,999.9, 110010,
726400,14839, 20020510,   53.4,24,   25.7,24, 1020.3,24, 9999.9, 0,   9.9,24,  14.8,24,  20.0,  30.9,   62.1*,  45.0*, 0.01G,999.9, 000000,
726400,14839, 20020511,   47.6,24,   34.5,24, 1027.2,23, 9999.9, 0,   8.3,24,   7.5,24,  18.1,  23.9,   62.1*,  41.0*, 0.00G,999.9, 110000,
726400,14839, 20020512,   43.3,24,   42.6,24, 1015.8,21, 9999.9, 0,   2.2,24,  11.0,24,  17.1,  22.0,   51.1*,  41.0*, 0.59G,999.9, 110010,
726400,14839, 20020513,   46.5,24,   39.6,24, 1016.3,22, 9999.9, 0,  10.0,24,   8.8,24,  14.0,  20.0,   55.0*,  42.1*, 0.01G,999.9, 010000,
726400,14839, 20020514,   51.2,24,   39.3,24, 1016.3,24, 9999.9, 0,   9.9,24,   7.6,24,  14.0, 999.9,   62.1*,  42.1*, 0.00G,999.9, 000000,
726400,14839, 20020515,   54.1,24,   42.3,24, 1017.1,24, 9999.9, 0,   9.6,24,   9.1,24,  22.9,  30.9,   73.9*,  39.9*, 0.00I,999.9, 000000,
726400,14839, 20020516,   59.9,24,   49.8,24, 1010.7,22, 9999.9, 0,   9.5,24,  12.8,24,  22.9,  28.9,   73.9*,  39.9*, 0.02G,999.9, 010010,
726400,14839, 20020517,   40.0,24,   32.3,24, 1021.1,24, 9999.9, 0,  10.0,24,  12.7,24,  15.9,  23.9,   43.0*,  37.4*, 0.21G,999.9, 000000,
726400,14839, 20020518,   39.1,24,   31.2,24, 1022.9,24, 9999.9, 0,   9.9,24,   8.7,24,  11.1, 999.9,   46.0*,  33.1*, 0.00G,999.9, 000000,
726400,14839, 20020519,   40.9,24,   33.6,24, 1025.0,24, 9999.9, 0,   9.9,24,   5.5,24,  10.1, 999.9,   48.9*,  33.1*, 0.00I,999.9, 000000,
726400,14839, 20020520,   40.4,24,   29.7,24, 1029.9,24, 9999.9, 0,   9.9,24,  10.9,24,  15.0,  18.1,   48.9*,  36.0*, 0.00I,999.9, 000000,
